Name,URL,SKU,Description,Category,Brand,Rating Value,Review Count,Price,Price Currency,Availability,Material,Review,Rate,Reviewer,Review Date,neg,neu,pos,compound,sentiment
California Poppy | Eschscholzia Californica | Leaf | Powder,https://www.etsy.com/listing/675584915/california-poppy-eschscholzia,675584915,"California Poppy Pure Leaf™  Aroma: herbal Color: dark green Composition: small, uniform leaves with small stems  Grade: Fancy USDA Certified Organic  *New* California Poppy Leaf Powder This is outstanding material obtained directly from an organic farm. It is harvested by hand. As the title states this is the powder from California Poppy Leaves not the whole plant.  Botanical name: Eschscholzia Californica  Also called: California Sunlight, Cup of Gold and Golden poppy  California Poppy is a very stemy plant and is only produced as herb (the entire plant cut up). Surfside Naturals Pure Leaf™ California Poppy is hand processed to remove a significant percentage of the large, hard stems. On average, when one pound (16 ounces) of this herb is processed, nine ounces of stems are removed, leaving 7 ounces of leaf, flower, and some smaller, more supple stems. This enhances the potency and flavor of the material.  California Poppy is said to possibly have a history of being used in a diffusion for relaxation and may have mild pain-relieving properties. More scientific research is needed to fully verify its effectiveness.  This item is considered perishable. We are unable to accept returns unless the wrong item is shipped or the item is damaged.  Cautions: may cause drowsiness and complications with anesthesia.  Pregnant or nursing women and persons with health problems must consult a physician before use.  The statements above have not been evaluated by the Food and Drug Administration.  Copyright © Surfside Naturals 2023. All rights reserved.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",SurfsideNaturals,4.8,2963.0,,USD,https://schema.org/InStock,Eschscholzia Californica,This herb aids in sleep. It works very well. My order arrived super fast!,5.0,MioCat,2023-08-04,0.0,0.646,0.354,0.7639,positive
California Poppy | Eschscholzia Californica | Leaf | Powder,https://www.etsy.com/listing/675584915/california-poppy-eschscholzia,675584915,"California Poppy Pure Leaf™  Aroma: herbal Color: dark green Composition: small, uniform leaves with small stems  Grade: Fancy USDA Certified Organic  *New* California Poppy Leaf Powder This is outstanding material obtained directly from an organic farm. It is harvested by hand. As the title states this is the powder from California Poppy Leaves not the whole plant.  Botanical name: Eschscholzia Californica  Also called: California Sunlight, Cup of Gold and Golden poppy  California Poppy is a very stemy plant and is only produced as herb (the entire plant cut up). Surfside Naturals Pure Leaf™ California Poppy is hand processed to remove a significant percentage of the large, hard stems. On average, when one pound (16 ounces) of this herb is processed, nine ounces of stems are removed, leaving 7 ounces of leaf, flower, and some smaller, more supple stems. This enhances the potency and flavor of the material.  California Poppy is said to possibly have a history of being used in a diffusion for relaxation and may have mild pain-relieving properties. More scientific research is needed to fully verify its effectiveness.  This item is considered perishable. We are unable to accept returns unless the wrong item is shipped or the item is damaged.  Cautions: may cause drowsiness and complications with anesthesia.  Pregnant or nursing women and persons with health problems must consult a physician before use.  The statements above have not been evaluated by the Food and Drug Administration.  Copyright © Surfside Naturals 2023. All rights reserved.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",SurfsideNaturals,4.8,2963.0,,USD,https://schema.org/InStock,Eschscholzia Californica,Clean product very nice,5.0,Cathy,2022-11-10,0.0,0.257,0.743,0.6997,positive
California Poppy | Eschscholzia Californica | Leaf | Powder,https://www.etsy.com/listing/675584915/california-poppy-eschscholzia,675584915,"California Poppy Pure Leaf™  Aroma: herbal Color: dark green Composition: small, uniform leaves with small stems  Grade: Fancy USDA Certified Organic  *New* California Poppy Leaf Powder This is outstanding material obtained directly from an organic farm. It is harvested by hand. As the title states this is the powder from California Poppy Leaves not the whole plant.  Botanical name: Eschscholzia Californica  Also called: California Sunlight, Cup of Gold and Golden poppy  California Poppy is a very stemy plant and is only produced as herb (the entire plant cut up). Surfside Naturals Pure Leaf™ California Poppy is hand processed to remove a significant percentage of the large, hard stems. On average, when one pound (16 ounces) of this herb is processed, nine ounces of stems are removed, leaving 7 ounces of leaf, flower, and some smaller, more supple stems. This enhances the potency and flavor of the material.  California Poppy is said to possibly have a history of being used in a diffusion for relaxation and may have mild pain-relieving properties. More scientific research is needed to fully verify its effectiveness.  This item is considered perishable. We are unable to accept returns unless the wrong item is shipped or the item is damaged.  Cautions: may cause drowsiness and complications with anesthesia.  Pregnant or nursing women and persons with health problems must consult a physician before use.  The statements above have not been evaluated by the Food and Drug Administration.  Copyright © Surfside Naturals 2023. All rights reserved.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",SurfsideNaturals,4.8,2963.0,,USD,https://schema.org/InStock,Eschscholzia Californica,Arrived quickly and great quality!,5.0,Kevin Barkley,2022-05-06,0.0,0.477,0.523,0.6588,positive
2024 ! Fresh Blue Poppy Seeds For Tea / 200g Fresh & Organic Blue Poppy Seeds - Handmade - From an Organic Farm  Tea Seeds / Herbs,https://www.etsy.com/listing/1600742037/2024-fresh-blue-poppy-seeds-for-tea-200g,1600742037,"👨🏼‍🌾I made it myself, fresh and natural blue poppy. Blue poppy for tea or anything in the kitchen. Organic, succulent, fresh blue poppy In small and larger packages. ✈️Fast international delivery - from Hungary 200g Even if you buy two or more pieces, you only have to pay one postage.",Home & Living < Food & Drink < Coffee & Tea < Tea,BluePoppySeeds,3.5,53.0,23.18,USD,https://schema.org/InStock,200g Organic Blue Poppy Seeds,"UPDATE:

The seller informed me she cannot send with tracking.  And that&#39;s why she never sent the info.  Be aware of this if you buy from her.  

After alot of back and forth, I finally received my packages.  They were quite late and the seller never would provide the tracking numbers.  I thought I had been scammed but they did finally arrive. The quality of the item is ok.",4.0,HennyPennyCrafts,2024-04-19,0.0,1.0,0.0,0.0,neutral
Californian Poppy | Eschscholzia Californica | Organic Californian Poppy,https://www.etsy.com/listing/1675849295/californian-poppy-eschscholzia,1675849295,"Californian Poppy Herb | Organic Californian Poppy  Latin name: Eschscholzia Californica  *Our Californian Poppy Herb is 100% organic and of the highest quality*  Californian Poppy is an ancient herb used by the native American Indians.  The herb is grows wild in western northern America.  It has been used for century&#39;s and has many spiritual & varied properties.  We achieve the freshness of the dried herb due to our exceptional knowledge about correct storage.  All our herbs are blessed with love and a high vibrational energy.  Here at Herbalmonkey we do not give any medical advice.  Always seek advice from a fully qualified medical practitioner before you diagnose any conditions or take any supplements to aid any health issue.  We do not advise on human consumption, this botanical is for collection purposes only.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",Herbalmonkey,4.9,819.0,,USD,https://schema.org/InStock,Recyclable Sealed Bag/Dried Herb/Organic Herb,Enjoying working with this herb and learning more about it,5.0,Paul,2024-07-14,0.0,0.726,0.274,0.5267,positive
Californian Poppy | Eschscholzia Californica | Organic Californian Poppy,https://www.etsy.com/listing/1675849295/californian-poppy-eschscholzia,1675849295,"Californian Poppy Herb | Organic Californian Poppy  Latin name: Eschscholzia Californica  *Our Californian Poppy Herb is 100% organic and of the highest quality*  Californian Poppy is an ancient herb used by the native American Indians.  The herb is grows wild in western northern America.  It has been used for century&#39;s and has many spiritual & varied properties.  We achieve the freshness of the dried herb due to our exceptional knowledge about correct storage.  All our herbs are blessed with love and a high vibrational energy.  Here at Herbalmonkey we do not give any medical advice.  Always seek advice from a fully qualified medical practitioner before you diagnose any conditions or take any supplements to aid any health issue.  We do not advise on human consumption, this botanical is for collection purposes only.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",Herbalmonkey,4.9,819.0,,USD,https://schema.org/InStock,Recyclable Sealed Bag/Dried Herb/Organic Herb,Excellent quality and service as always! Thank you so much 🙂,5.0,Mrs Amanda J Green,2024-02-29,0.0,0.514,0.486,0.8578,positive
Californian Poppy | Eschscholzia Californica | Organic Californian Poppy,https://www.etsy.com/listing/1675849295/californian-poppy-eschscholzia,1675849295,"Californian Poppy Herb | Organic Californian Poppy  Latin name: Eschscholzia Californica  *Our Californian Poppy Herb is 100% organic and of the highest quality*  Californian Poppy is an ancient herb used by the native American Indians.  The herb is grows wild in western northern America.  It has been used for century&#39;s and has many spiritual & varied properties.  We achieve the freshness of the dried herb due to our exceptional knowledge about correct storage.  All our herbs are blessed with love and a high vibrational energy.  Here at Herbalmonkey we do not give any medical advice.  Always seek advice from a fully qualified medical practitioner before you diagnose any conditions or take any supplements to aid any health issue.  We do not advise on human consumption, this botanical is for collection purposes only.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",Herbalmonkey,4.9,819.0,,USD,https://schema.org/InStock,Recyclable Sealed Bag/Dried Herb/Organic Herb,"great quality, good for sleep",5.0,Becky,2024-02-19,0.0,0.3,0.7,0.7906,positive
Wild Poppy Tea Organic | Pure Poppy Petals | Papaver Rhoeas,https://www.etsy.com/listing/1460330974/wild-poppy-tea-organic-pure-poppy-petals,1460330974,"Certified Organic Pure Poppy Petals from Morocco.   With a history that thrives and stretched across many ancient cultures, Wild Poppy is one of the most abundant flowers in the world. Comforting and heart-centred, Wild Poppy invites a softening and relaxation of the mind, body and emotions. Said to grow at the cave of Hynos, the Greek God of Sleep, Poppy vibrates with themes of sleep and death. Her silky petals offer a velvety red tea to support restful nights.  Like a true loving heart, Wild Poppy is highly connected to vulnerability. She is guided by a force of strength and resilience. Her healing has the potential to support us through difficulties of the heart, offering a nurturing hand to all of love’s greatest fragilities and sacrifice. This tender flower invokes the will and courage to keep your heart open. Poppy helps us to surrender and allows the emotions to be witnessed as a flow, empowering and reawakening our ability to love.  In Greek mythology, Poppy is associated with Demeter, Goddess of Fertility. The gods gave Demeter a Poppy flower to help her sleep after her daughter, Persephone (Goddess of the Underworld) was abducted. Through this story, we can recognise Wild Poppy as the bearer of fierce feminine energy, that revives the passions of the heart and finds resurrection from the deepest of wounds. A true teacher of grief and letting go, this flower leads us through the cycles of death and rebirth.  Priestess of the night, Wild Poppy ensures deeply regenerative nights and is known to be one of the most efficient and powerful plant medicines to soothe insomnia. Gifted with subtle hypnotic properties, Wild Poppy is a gentle and non-addictive relative to the Opium flower. Poppy effectively liberates tensions from the body and brings relaxation, acting as a wonderful pain killer. An infusion of her silky petals can make you feel mellow, dreamy and warm-hearted.  ✥  Precautions: Do not use in combination with other sedatives. Avoid in case of blood disorders.  At high doses, Wild Poppy can induce drowsiness and hallucination.  ☆(❁‿❁)☆  One of our greatest missions, is to exclusively collaborate with people that share a highly sacred approach to Life - we source our products from Organic farming and respectful wild harvest.  *None of these statements have been evaluated by the FDA. Our products are not intended to diagnose, treat, cure, or prevent any disease. Information provided by dreamherbstemple.com are strictly educational.*","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamHerbsTemple,4.8,4516.0,,USD,https://schema.org/InStock,,Hopefully i&#39;m able to continue such good food for my soul.,5.0,thyesern,2024-09-17,0.0,0.616,0.384,0.6808,positive
Wild Poppy Tea Organic | Pure Poppy Petals | Papaver Rhoeas,https://www.etsy.com/listing/1460330974/wild-poppy-tea-organic-pure-poppy-petals,1460330974,"Certified Organic Pure Poppy Petals from Morocco.   With a history that thrives and stretched across many ancient cultures, Wild Poppy is one of the most abundant flowers in the world. Comforting and heart-centred, Wild Poppy invites a softening and relaxation of the mind, body and emotions. Said to grow at the cave of Hynos, the Greek God of Sleep, Poppy vibrates with themes of sleep and death. Her silky petals offer a velvety red tea to support restful nights.  Like a true loving heart, Wild Poppy is highly connected to vulnerability. She is guided by a force of strength and resilience. Her healing has the potential to support us through difficulties of the heart, offering a nurturing hand to all of love’s greatest fragilities and sacrifice. This tender flower invokes the will and courage to keep your heart open. Poppy helps us to surrender and allows the emotions to be witnessed as a flow, empowering and reawakening our ability to love.  In Greek mythology, Poppy is associated with Demeter, Goddess of Fertility. The gods gave Demeter a Poppy flower to help her sleep after her daughter, Persephone (Goddess of the Underworld) was abducted. Through this story, we can recognise Wild Poppy as the bearer of fierce feminine energy, that revives the passions of the heart and finds resurrection from the deepest of wounds. A true teacher of grief and letting go, this flower leads us through the cycles of death and rebirth.  Priestess of the night, Wild Poppy ensures deeply regenerative nights and is known to be one of the most efficient and powerful plant medicines to soothe insomnia. Gifted with subtle hypnotic properties, Wild Poppy is a gentle and non-addictive relative to the Opium flower. Poppy effectively liberates tensions from the body and brings relaxation, acting as a wonderful pain killer. An infusion of her silky petals can make you feel mellow, dreamy and warm-hearted.  ✥  Precautions: Do not use in combination with other sedatives. Avoid in case of blood disorders.  At high doses, Wild Poppy can induce drowsiness and hallucination.  ☆(❁‿❁)☆  One of our greatest missions, is to exclusively collaborate with people that share a highly sacred approach to Life - we source our products from Organic farming and respectful wild harvest.  *None of these statements have been evaluated by the FDA. Our products are not intended to diagnose, treat, cure, or prevent any disease. Information provided by dreamherbstemple.com are strictly educational.*","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamHerbsTemple,4.8,4516.0,,USD,https://schema.org/InStock,,Can&#39;t wait to give it a try!,5.0,Rowan Dion,2024-08-13,0.0,1.0,0.0,0.0,neutral
Wild Poppy Tea Organic | Pure Poppy Petals | Papaver Rhoeas,https://www.etsy.com/listing/1460330974/wild-poppy-tea-organic-pure-poppy-petals,1460330974,"Certified Organic Pure Poppy Petals from Morocco.   With a history that thrives and stretched across many ancient cultures, Wild Poppy is one of the most abundant flowers in the world. Comforting and heart-centred, Wild Poppy invites a softening and relaxation of the mind, body and emotions. Said to grow at the cave of Hynos, the Greek God of Sleep, Poppy vibrates with themes of sleep and death. Her silky petals offer a velvety red tea to support restful nights.  Like a true loving heart, Wild Poppy is highly connected to vulnerability. She is guided by a force of strength and resilience. Her healing has the potential to support us through difficulties of the heart, offering a nurturing hand to all of love’s greatest fragilities and sacrifice. This tender flower invokes the will and courage to keep your heart open. Poppy helps us to surrender and allows the emotions to be witnessed as a flow, empowering and reawakening our ability to love.  In Greek mythology, Poppy is associated with Demeter, Goddess of Fertility. The gods gave Demeter a Poppy flower to help her sleep after her daughter, Persephone (Goddess of the Underworld) was abducted. Through this story, we can recognise Wild Poppy as the bearer of fierce feminine energy, that revives the passions of the heart and finds resurrection from the deepest of wounds. A true teacher of grief and letting go, this flower leads us through the cycles of death and rebirth.  Priestess of the night, Wild Poppy ensures deeply regenerative nights and is known to be one of the most efficient and powerful plant medicines to soothe insomnia. Gifted with subtle hypnotic properties, Wild Poppy is a gentle and non-addictive relative to the Opium flower. Poppy effectively liberates tensions from the body and brings relaxation, acting as a wonderful pain killer. An infusion of her silky petals can make you feel mellow, dreamy and warm-hearted.  ✥  Precautions: Do not use in combination with other sedatives. Avoid in case of blood disorders.  At high doses, Wild Poppy can induce drowsiness and hallucination.  ☆(❁‿❁)☆  One of our greatest missions, is to exclusively collaborate with people that share a highly sacred approach to Life - we source our products from Organic farming and respectful wild harvest.  *None of these statements have been evaluated by the FDA. Our products are not intended to diagnose, treat, cure, or prevent any disease. Information provided by dreamherbstemple.com are strictly educational.*","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamHerbsTemple,4.8,4516.0,,USD,https://schema.org/InStock,,Good soul food at a good price.,5.0,thyesern,2024-06-24,0.0,0.463,0.537,0.7003,positive
Wild Poppy Tea Organic | Pure Poppy Petals | Papaver Rhoeas,https://www.etsy.com/listing/1460330974/wild-poppy-tea-organic-pure-poppy-petals,1460330974,"Certified Organic Pure Poppy Petals from Morocco.   With a history that thrives and stretched across many ancient cultures, Wild Poppy is one of the most abundant flowers in the world. Comforting and heart-centred, Wild Poppy invites a softening and relaxation of the mind, body and emotions. Said to grow at the cave of Hynos, the Greek God of Sleep, Poppy vibrates with themes of sleep and death. Her silky petals offer a velvety red tea to support restful nights.  Like a true loving heart, Wild Poppy is highly connected to vulnerability. She is guided by a force of strength and resilience. Her healing has the potential to support us through difficulties of the heart, offering a nurturing hand to all of love’s greatest fragilities and sacrifice. This tender flower invokes the will and courage to keep your heart open. Poppy helps us to surrender and allows the emotions to be witnessed as a flow, empowering and reawakening our ability to love.  In Greek mythology, Poppy is associated with Demeter, Goddess of Fertility. The gods gave Demeter a Poppy flower to help her sleep after her daughter, Persephone (Goddess of the Underworld) was abducted. Through this story, we can recognise Wild Poppy as the bearer of fierce feminine energy, that revives the passions of the heart and finds resurrection from the deepest of wounds. A true teacher of grief and letting go, this flower leads us through the cycles of death and rebirth.  Priestess of the night, Wild Poppy ensures deeply regenerative nights and is known to be one of the most efficient and powerful plant medicines to soothe insomnia. Gifted with subtle hypnotic properties, Wild Poppy is a gentle and non-addictive relative to the Opium flower. Poppy effectively liberates tensions from the body and brings relaxation, acting as a wonderful pain killer. An infusion of her silky petals can make you feel mellow, dreamy and warm-hearted.  ✥  Precautions: Do not use in combination with other sedatives. Avoid in case of blood disorders.  At high doses, Wild Poppy can induce drowsiness and hallucination.  ☆(❁‿❁)☆  One of our greatest missions, is to exclusively collaborate with people that share a highly sacred approach to Life - we source our products from Organic farming and respectful wild harvest.  *None of these statements have been evaluated by the FDA. Our products are not intended to diagnose, treat, cure, or prevent any disease. Information provided by dreamherbstemple.com are strictly educational.*","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",DreamHerbsTemple,4.8,4516.0,,USD,https://schema.org/InStock,,Yet another successful delivery of good soul food.,5.0,thyesern,2024-06-08,0.0,0.472,0.528,0.7717,positive
"California Poppy Loose Herb, Organic - 1lb , C/S | Californica Tea",https://www.etsy.com/listing/946760116/california-poppy-loose-herb-organic-1lb,946760116,"Type: California Poppy herb. Color: Greenish.  Process: dry organic California Poppy herb. Other Names: Golden Poppy. Origin: USA  California Poppy, also known as California Sunlight and Golden Poppy, is the state flower of its namesake and is celebrated with an official state holiday each year on the 6th of April. The dried aerial parts of the plant are used in tea blends and to make tinctures, often in combination with Valerian root, Passionflower herb, Chamomile, Hawthorn leaf and flower, Peppermint, or Catnip in teas to soften its bitter taste.   Native American Indians cooked the California Poppy plant in oil to produce a hair tonic.  Unlike some other members of the poppy family, the California poppy (Eschscholzia California) does not contain the same alkaloids that produce a narcotic effect, such as those found in the opium poppy.  CAUTION: DO NOT use during pregnancy due to the risk of uterine contractions.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: please contact us if you need larger bulk or wholesale orders.  IMPORTANT: the pictures of the products in most cases are zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,4.7,7747.0,,USD,https://schema.org/InStock,Organic California Poppy Herb/Californica Tea,It works great...will buy again,5.0,Gayle,2024-09-10,0.0,1.0,0.0,0.0,neutral
"California Poppy Loose Herb, Organic - 1lb , C/S | Californica Tea",https://www.etsy.com/listing/946760116/california-poppy-loose-herb-organic-1lb,946760116,"Type: California Poppy herb. Color: Greenish.  Process: dry organic California Poppy herb. Other Names: Golden Poppy. Origin: USA  California Poppy, also known as California Sunlight and Golden Poppy, is the state flower of its namesake and is celebrated with an official state holiday each year on the 6th of April. The dried aerial parts of the plant are used in tea blends and to make tinctures, often in combination with Valerian root, Passionflower herb, Chamomile, Hawthorn leaf and flower, Peppermint, or Catnip in teas to soften its bitter taste.   Native American Indians cooked the California Poppy plant in oil to produce a hair tonic.  Unlike some other members of the poppy family, the California poppy (Eschscholzia California) does not contain the same alkaloids that produce a narcotic effect, such as those found in the opium poppy.  CAUTION: DO NOT use during pregnancy due to the risk of uterine contractions.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: please contact us if you need larger bulk or wholesale orders.  IMPORTANT: the pictures of the products in most cases are zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,4.7,7747.0,,USD,https://schema.org/InStock,Organic California Poppy Herb/Californica Tea,Thank you can&#39;t wait to use,5.0,Wren,2024-05-25,0.0,0.667,0.333,0.3612,positive
"California Poppy Loose Herb, Organic - 1lb , C/S | Californica Tea",https://www.etsy.com/listing/946760116/california-poppy-loose-herb-organic-1lb,946760116,"Type: California Poppy herb. Color: Greenish.  Process: dry organic California Poppy herb. Other Names: Golden Poppy. Origin: USA  California Poppy, also known as California Sunlight and Golden Poppy, is the state flower of its namesake and is celebrated with an official state holiday each year on the 6th of April. The dried aerial parts of the plant are used in tea blends and to make tinctures, often in combination with Valerian root, Passionflower herb, Chamomile, Hawthorn leaf and flower, Peppermint, or Catnip in teas to soften its bitter taste.   Native American Indians cooked the California Poppy plant in oil to produce a hair tonic.  Unlike some other members of the poppy family, the California poppy (Eschscholzia California) does not contain the same alkaloids that produce a narcotic effect, such as those found in the opium poppy.  CAUTION: DO NOT use during pregnancy due to the risk of uterine contractions.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: please contact us if you need larger bulk or wholesale orders.  IMPORTANT: the pictures of the products in most cases are zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,4.7,7747.0,,USD,https://schema.org/InStock,Organic California Poppy Herb/Californica Tea,"I love this tea, will be buying more of it.  Thank 😊 🙏 you for such fast service.  I am very pleased.",5.0,Veronica,2024-05-17,0.0,0.577,0.423,0.9447,positive
"California Poppy Loose Herb, Organic - 1lb , C/S | Californica Tea",https://www.etsy.com/listing/946760116/california-poppy-loose-herb-organic-1lb,946760116,"Type: California Poppy herb. Color: Greenish.  Process: dry organic California Poppy herb. Other Names: Golden Poppy. Origin: USA  California Poppy, also known as California Sunlight and Golden Poppy, is the state flower of its namesake and is celebrated with an official state holiday each year on the 6th of April. The dried aerial parts of the plant are used in tea blends and to make tinctures, often in combination with Valerian root, Passionflower herb, Chamomile, Hawthorn leaf and flower, Peppermint, or Catnip in teas to soften its bitter taste.   Native American Indians cooked the California Poppy plant in oil to produce a hair tonic.  Unlike some other members of the poppy family, the California poppy (Eschscholzia California) does not contain the same alkaloids that produce a narcotic effect, such as those found in the opium poppy.  CAUTION: DO NOT use during pregnancy due to the risk of uterine contractions.  DISCLAIMER IN ACCORDANCE WITH THE US FDA REGULATIONS  Our information on the use of this herb should never replace the care of a medical doctor. We are not medical professionals and are not claiming to diagnose, treat, cure, or prevent any disease. We are providing information for educational purposes only, based on common and publicly accessible historical information on the herb. You must be 18 years or older to purchase any herb from our store. We recommend that you educate yourself about the use of this herb before purchasing it.   BULK/WHOLESALE: please contact us if you need larger bulk or wholesale orders.  IMPORTANT: the pictures of the products in most cases are zoomed-in photos of the herb, the product description will be a near-accurate description of the herb. Please expect variations in the color of the herb from batch to batch and some possible differences from the picture as this is a natural product that can change with each herb harvest.","Home & Living < Food & Drink < Herbs, Spices & Seasonings < Herbs & Spices",ShellyKongoHerbs,4.7,7747.0,,USD,https://schema.org/InStock,Organic California Poppy Herb/Californica Tea,Item is just as described. Fast shipping,5.0,Cathy,2024-04-24,0.0,1.0,0.0,0.0,neutral
"California poppy (FRESH Organic plant) tincture, Eschscholzia californica",https://www.etsy.com/listing/730184969/california-poppy-fresh-organic-plant,730184969,"Yes, we grow our own Organic California poppy. We have 300 acres of land where we grow our own herbs and pick others in the wild resulting in a truly organic product from nature. We focus on picking product at the optimum time of the moon and right time of season to ensure maximum power and potency. All of our products are processed by hand with care and attention to quality and excellence.  Tinctures are made from fresh organic herbs.  Part used: Fresh flowers, fresh leaves and stem.  Ratio plant to menstruum: 1:2, 50% alcohol.  Dosage: 15-25 drops up in water up to 3x daily",Home & Living < Outdoor & Gardening < Plants < Herbs,Myherbsforyou,4.9,9489.0,,EUR,https://schema.org/InStock,Organic Alcohol/Distilled Water/California Flower,Potent and effective tincture. Rich color/flavor. I use when feeling anxious/stressed and trying to sleep. I take 3-4 dropperfulls and it works every time.,5.0,Deborah Revenaugh,2024-09-13,0.0,0.719,0.281,0.802,positive
"California poppy (FRESH Organic plant) tincture, Eschscholzia californica",https://www.etsy.com/listing/730184969/california-poppy-fresh-organic-plant,730184969,"Yes, we grow our own Organic California poppy. We have 300 acres of land where we grow our own herbs and pick others in the wild resulting in a truly organic product from nature. We focus on picking product at the optimum time of the moon and right time of season to ensure maximum power and potency. All of our products are processed by hand with care and attention to quality and excellence.  Tinctures are made from fresh organic herbs.  Part used: Fresh flowers, fresh leaves and stem.  Ratio plant to menstruum: 1:2, 50% alcohol.  Dosage: 15-25 drops up in water up to 3x daily",Home & Living < Outdoor & Gardening < Plants < Herbs,Myherbsforyou,4.9,9489.0,,EUR,https://schema.org/InStock,Organic Alcohol/Distilled Water/California Flower,"I had insomnia before using California Poppy tincture, and now I sleep like a baby without waking up in the wee hours of the morning. This is one of many great tinctures this seller produces.",5.0,Dee,2024-09-09,0.0,0.833,0.167,0.765,positive
"California poppy (FRESH Organic plant) tincture, Eschscholzia californica",https://www.etsy.com/listing/730184969/california-poppy-fresh-organic-plant,730184969,"Yes, we grow our own Organic California poppy. We have 300 acres of land where we grow our own herbs and pick others in the wild resulting in a truly organic product from nature. We focus on picking product at the optimum time of the moon and right time of season to ensure maximum power and potency. All of our products are processed by hand with care and attention to quality and excellence.  Tinctures are made from fresh organic herbs.  Part used: Fresh flowers, fresh leaves and stem.  Ratio plant to menstruum: 1:2, 50% alcohol.  Dosage: 15-25 drops up in water up to 3x daily",Home & Living < Outdoor & Gardening < Plants < Herbs,Myherbsforyou,4.9,9489.0,,EUR,https://schema.org/InStock,Organic Alcohol/Distilled Water/California Flower,Repeat buyer of this item. Thank you!,5.0,Thingamabobs Of Random,2024-09-05,0.0,0.682,0.318,0.4199,positive
"California poppy (FRESH Organic plant) tincture, Eschscholzia californica",https://www.etsy.com/listing/730184969/california-poppy-fresh-organic-plant,730184969,"Yes, we grow our own Organic California poppy. We have 300 acres of land where we grow our own herbs and pick others in the wild resulting in a truly organic product from nature. We focus on picking product at the optimum time of the moon and right time of season to ensure maximum power and potency. All of our products are processed by hand with care and attention to quality and excellence.  Tinctures are made from fresh organic herbs.  Part used: Fresh flowers, fresh leaves and stem.  Ratio plant to menstruum: 1:2, 50% alcohol.  Dosage: 15-25 drops up in water up to 3x daily",Home & Living < Outdoor & Gardening < Plants < Herbs,Myherbsforyou,4.9,9489.0,,EUR,https://schema.org/InStock,Organic Alcohol/Distilled Water/California Flower,Item arrived very quickly! Excited to start using it.,5.0,Ella Rose Design Studio,2024-08-19,0.0,0.729,0.271,0.4534,positive
