product_name,sku,description,brand,ingredient,rating_value,review_count,image_url,product_url,customer_name,review_date,star_rating,review_title,review_text,neg,neu,pos,compound,sentiment,pred
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Butrflygurl19842525,"Nov 1, 2023",5 out of 5 stars review,,This is the only ashwagandha my daughter will take,tensor(0.),tensor(1.),tensor(0.),tensor(0.),neutral,neutral
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Opticomred,"Jan 23, 2024",5 out of 5 stars review,Dreams,I like it makes me deep dreams My husband don t believe that when he s take it is down with this too Love it,tensor(0.),tensor(0.6940),tensor(0.3060),tensor(0.8655),positive,positive
USDA Organic Ashwagandha Liquid Drops - Vegan Liquid Ashwagandha Root Extract for Energy Stress and Mood Support - Tasty Adaptogenic Pure Ashwagandha Tincture for Adults & Kids Non-GMO & Alcohol Free,tensor(3792680611),"Natures Craft is a leading name in all things supplements, gummy vitamins, and herbal tinctures. We’re proud to announce our new organic ashwagandha drops for stress, energy, mood, fertility, and more made with super potent ashwagandha extract. Men and women alike can benefit from taking our delicious liquid ashwagandha drops, especially anyone looking to add more calm into their life. Our drops are loaded with high potency ashwagandha extract (Withania somnifera) offering high levels of Withanolides Alkaloids and other adaptogenic nutrients. Remember, we are committed to providing you with reliable ingredients in easy to take forms so that you will see the Natures Craft difference. Just one sip is all it takes.",Natures Craft,Organic Ashwagandha Extract (Withania somnifera),tensor(4.8000),tensor(12),https://i5.walmartimages.com/seo/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free_7ed9c30d-daf4-4372-a9af-78c2fe863d0e.09605fde01c1fd9fc90c9aae3b943f33.jpeg,https://www.walmart.com/ip/USDA-Organic-Ashwagandha-Liquid-Drops-Vegan-Root-Extract-Energy-Stress-Mood-Support-Tasty-Adaptogenic-Pure-Tincture-Adults-Kids-Non-GMO-Alcohol-Free/3792680611,Samantha,"Nov 9, 2023",2 out of 5 stars review,Not for me,Doesn t help me didn t notice any difference May just be me though and not the product,tensor(0.1310),tensor(0.8690),tensor(0.),tensor(-0.3089),negative,negative
2 oz Kanna Tincture Alcohol-Free Healing Herbals,tensor(5121485003),"2 ounces of Kanna Tincture 

Alcohol-Free 

Vegetable Glycerin based 

Glass bottle & dropper 

All of our Kanna is harvested in accordance with the Conservation Control Authority of South Africa.

We care deeply about conservation so the growing practices are always all Organic.  Natural Mood Support: Experience the ancient mood-enhancing benefits of Kanna, a revered herb traditionally used by South African indigenous cultures. Our tincture provides a convenient way to harness the calming and uplifting effects of Kanna.

Pure and Potent: We extract our Kanna using a method that preserves the plant's natural alkaloids, ensuring a high-quality, potent tincture. Our product is free from artificial additives and preservatives, delivering pure Sceletium tortuosum in every drop.

Easy to Use: Packaged in a 1 oz (30ml) bottle with a dropper, our Kanna Tincture makes it easy to incorporate this powerful herb into your daily wellness routine. Simply add a few drops to water, tea, or your favorite beverage.

Ethically Sourced: Our Kanna is ethically sourced from sustainable farms, ensuring the highest quality product while supporting responsible farming practices.

Calm and Clarity: Ideal for those seeking natural support for stress relief and mental clarity. Kanna's adaptogenic properties help to manage stress and improve focus without the side effects associated with synthetic alternatives.

Our main growers are fully involved with a formal benefit sharing arrangments with the San and Khoikhoi - the traditional
custodians of the sceletium knowledge. Specifically the !Kai Korana Community and South African San Council.

We ship compostable and in a glass container. 🌍

Thanks for all your support, our shop is a small but our heart is big ❤

Located & shipping out of New York State ✈",Healing Herbals,,tensor(5.),tensor(1),https://i5.walmartimages.com/seo/2-oz-Kanna-Tincture-Alcohol-Free-Healing-Herbals_a43666ed-ac8a-461c-a125-95aca95d91e3.411ee879a47f0ff5bd89abe3786f1015.png,https://www.walmart.com/ip/2-oz-Kanna-Tincture-Alcohol-Free-Healing-Herbals/5121485003,andrew,"Jan 6, 2024",5 out of 5 stars review,Great Product,Quality product Effective and responsibly sourced Great service It was smooth better than other nasal sprays ive had,tensor(0.),tensor(0.5980),tensor(0.4020),tensor(0.8779),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,David H.,"Aug 22, 2024",5 out of 5 stars review,I had a Kidney stone.,I had a Kidney stone I drank 1 oz of Chanca Piedra and 1 oz of Kidney complete every 30 minutes until 16 oz were gone The next day the kidney stone was gone I currently drink 1 oz of each per week on an empty stomach and haven t had any more stones I have had 11 kidney stone episodes over 30 years Some passed some blasted one remove in surgery Haven t had another in over 2 years,tensor(0.0230),tensor(0.9770),tensor(0.),tensor(-0.2023),negative,neutral
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Catherine L.,"Apr 22, 2024",5 out of 5 stars review,Great service by USACNP,This company is super good not only in delivering good products but also excellent customer services I am ver pleased to do business with USACNP I would not hesitate to say that I am really happy with the human contact in the company and will continue to enjoy the services and products USACNP is a rare find,tensor(0.),tensor(0.6430),tensor(0.3570),tensor(0.9804),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Christopher C.,"Feb 29, 2024",5 out of 5 stars review,This product really works. A,This product really works A co worker told me about this product that a doctor referred him to since he had an ongoing issue with gulstones and when he tried it all his problems vanished i had some pains in my side and when I used this product for three days in my drinking water all the pain issue vanished It is definitely a stone crusher medication,tensor(0.1200),tensor(0.8440),tensor(0.0370),tensor(-0.7269),negative,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Ruth D.,"Jul 7, 2024",5 out of 5 stars review,I am so grateful for,I am so grateful for this liquid extract It has made the Chanca Piedra so easy to take in and digest Thank you for your high quality products,tensor(0.),tensor(0.7000),tensor(0.3000),tensor(0.8932),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,VITALII C.,"Aug 31, 2024",5 out of 5 stars review,Really works for me. Thank,Really works for me Thank you,tensor(0.),tensor(0.6420),tensor(0.3580),tensor(0.4199),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Estela R.,"Sep 26, 2024",5 out of 5 stars review,Excellent,Excellent,tensor(0.),tensor(0.),tensor(1.),tensor(0.5719),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Paula B.,"Jan 6, 2024",5 out of 5 stars review,I use this as an,I use this as an extra boost to the Gall Bladder Complete and it really helps I will keep my Gallbladder Thank you,tensor(0.),tensor(0.6840),tensor(0.3160),tensor(0.8504),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Thomas,"Aug 30, 2024",5 out of 5 stars review,,Very helpful,tensor(0.),tensor(0.2440),tensor(0.7560),tensor(0.4754),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Jollity C.,"Aug 10, 2024",5 out of 5 stars review,Great,Great,tensor(0.),tensor(0.),tensor(1.),tensor(0.6249),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Renee,"Feb 27, 2021",4 out of 5 stars review,Timely and helped remove bile stones,Flavor not bad since it contains real lemon and its organic Timely deliver despite bad weather and well packaged Used as preventative due to suspicion of stones since regularly consuming tumeric Followed with a grapefruit lemon olive oil and Epsom salt gallbladder cleanse and excreted a developed bile stone with a few peas and chaf,tensor(0.0420),tensor(0.8310),tensor(0.1270),tensor(0.6369),positive,neutral
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Paul D.,"Nov 4, 2020",4 out of 5 stars review,"It works, but the taste",It works but the taste has something to be desired I take apple cider vinegar for pain Learned that from an RN It seems to help,tensor(0.1320),tensor(0.6840),tensor(0.1840),tensor(0.1901),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Gordy S.,"Mar 29, 2023",5 out of 5 stars review,Another great product for breaking,Another great product for breaking up the stones I have been taking this for years on and off now it works great,tensor(0.),tensor(0.7090),tensor(0.2910),tensor(0.8481),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,RLW,"Oct 1, 2018",4 out of 5 stars review,,My wife has used this and kidney complete and it has helped her with kidney stones It has also helped people she recommended it to,tensor(0.),tensor(0.9350),tensor(0.0650),tensor(0.2023),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Sandra J.,"Apr 2, 2023",1 out of 5 stars review,I used it for an,I used it for an 8 day cleanse It made me feel ill gave me severe constipation and severe pain I would not recommend this product to anyone,tensor(0.3680),tensor(0.6320),tensor(0.),tensor(-0.9083),negative,negative
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,M F.,"Oct 29, 2022",5 out of 5 stars review,Recommend highly,Very good value seems to be effectively working thankful for natural product with no artificial ingredients or additives recommend,tensor(0.0690),tensor(0.3790),tensor(0.5520),tensor(0.9357),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,MICHELE R.,"Jul 1, 2021",5 out of 5 stars review,THIS PRODUCT IS HELPING ME,THIS PRODUCT IS HELPING ME DISSOLVE MY KIDNEY STONE SO THAT I MAY PASS THEM EASIER I HIGHLY RECOMMEND THIS PRODUCT,tensor(0.),tensor(0.6900),tensor(0.3100),tensor(0.7955),positive,positive
Chanca Piedra Organic Tea Concentrate & Extract - Phyllanthus Niruri - Natural Liquid Stone Breaker & Crusher Tincture 8oz,tensor(584314126),"ALL NATURAL PROCESS: This steam distilled and brewed concentration is without the use of harmful alcohols or synthetic ingredients. We also use a Cold Pressed Process to make sure you are getting the highest concentrate of Lab Grade, Organic and Pure Chanca Piedra or Phyllanthus Niruri.",Complete Natural Products,"Filtered Water, Lemon, Chanca Piedra, Rosemary Oil",tensor(4.8000),tensor(153),https://i5.walmartimages.com/seo/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture_87bcaffa-c2e6-4989-83fc-4b3b9b31d098.7ecd5d69ddf9b7792e0c3b7711dd4b9c.jpeg,https://www.walmart.com/ip/Chanca-Piedra-Organic-Tea-Concentrate-Extract-Phyllanthus-Niruri-Natural-Liquid-Stone-Breaker-Crusher-Tincture/584314126,Ken G.,"Jan 8, 2021",5 out of 5 stars review,Gallbladder Stones & Sludge,Used daily for 6 months no gallbladder attacks Will be scheduling ultrasound soon to compare from year ago I will update results,tensor(0.0800),tensor(0.7240),tensor(0.1960),tensor(0.4949),positive,neutral
